artwork_id,title,artist_id,category_id,year_created,inventory_status,acquisition_date,retail_price
2935,Artwork Title 2216,239,5,2000,In Stock,2023-10-26,1143.11
2936,Artwork Title 2787,277,5,2009,In Stock,2023-05-16,4240.39
2937,Artwork Title 2102,162,7,2023,In Stock,2023-09-10,1557.98
2938,Artwork Title 421,480,10,2006,In Stock,2025-04-29,524.03
2939,Artwork Title 614,410,6,2009,In Stock,2018-01-28,5037.49
2940,Artwork Title 936,131,9,2010,In Stock,2018-04-11,1015.44
2941,Artwork Title 1713,468,1,2023,In Stock,2020-03-09,6642.07
2942,Artwork Title 453,260,8,2005,In Stock,2024-03-19,7941.31
2943,Artwork Title 1146,455,7,2011,In Stock,2022-01-23,4215.03
2944,Artwork Title 1288,411,4,2017,In Stock,2020-01-17,3567.46
2945,Artwork Title 123,360,9,2019,In Stock,2015-12-08,5634.16
2946,Artwork Title 14,394,3,2004,In Stock,2023-11-26,9760.34
2947,Artwork Title 2428,206,6,2020,In Stock,2017-12-03,3815.8
2948,Artwork Title 954,499,2,2020,In Stock,2023-12-16,4049.94
2949,Artwork Title 157,380,3,2005,In Stock,2015-07-30,1420.79
2950,Artwork Title 2781,220,7,2017,In Stock,2017-08-02,595.2
2951,Artwork Title 1556,193,1,2016,In Stock,2023-07-16,1922.08
2952,Artwork Title 1492,363,9,2015,In Stock,2015-12-24,7375.51
2953,Artwork Title 1394,491,7,2012,In Stock,2016-11-27,5135.3
2954,Artwork Title 20,240,6,2011,In Stock,2015-08-03,4757.86
2955,Artwork Title 1162,468,9,2002,In Stock,2015-09-13,3128.99
2956,Artwork Title 1050,491,10,2021,In Stock,2023-09-01,2975.86
2957,Artwork Title 2124,267,2,2022,In Stock,2017-10-22,6672.68
2958,Artwork Title 1220,341,8,2021,In Stock,2025-10-06,1770.1
2959,Artwork Title 1975,147,6,2020,In Stock,2017-12-06,7694.45
2960,Artwork Title 1134,232,5,2017,In Stock,2022-02-24,8784.08
2961,Artwork Title 257,500,10,2017,In Stock,2025-04-03,1352.33
2962,Artwork Title 2690,277,6,2016,In Stock,2016-02-12,9974.89
2963,Artwork Title 1004,409,3,2013,In Stock,2022-02-16,5863.47
2964,Artwork Title 1733,155,3,2009,In Stock,2016-06-01,5033.73
2965,Artwork Title 1203,178,8,2017,In Stock,2016-04-22,8936.19
2966,Artwork Title 303,389,6,2014,In Stock,2016-02-13,4413.82
2967,Artwork Title 1030,163,4,2009,In Stock,2016-11-08,6390.87
2968,Artwork Title 2155,239,9,2017,In Stock,2017-08-04,7359.44
2969,Artwork Title 1968,187,7,2003,In Stock,2018-01-21,9548.83
2970,Artwork Title 776,349,10,2009,In Stock,2017-02-23,4336.4
2971,Artwork Title 633,112,3,2004,In Stock,2022-06-30,2388.9
2972,Artwork Title 2235,329,2,2003,In Stock,2018-11-25,6285.31
2973,Artwork Title 1862,262,8,2021,In Stock,2020-09-05,1340.94
2974,Artwork Title 2325,447,4,2014,In Stock,2016-10-09,8685.99
2975,Artwork Title 741,263,6,2010,In Stock,2018-05-13,4286.25
2976,Artwork Title 169,433,5,2007,In Stock,2024-06-12,5321.58
2977,Artwork Title 855,344,2,2023,In Stock,2016-09-29,8491.16
2978,Artwork Title 217,447,4,2023,In Stock,2019-02-02,9000.04
2979,Artwork Title 1945,444,7,2010,In Stock,2022-09-01,5065.84
2980,Artwork Title 1804,132,10,2013,In Stock,2019-01-16,8226.8
2981,Artwork Title 1570,453,7,2019,In Stock,2022-06-13,4976.67
2982,Artwork Title 107,429,5,2006,In Stock,2019-11-19,969.81
2983,Artwork Title 1449,288,6,2016,In Stock,2018-03-14,6191.09
2984,Artwork Title 2519,369,6,2022,In Stock,2019-12-05,2890.56
2985,Artwork Title 24,442,2,2018,In Stock,2019-06-20,4891.35
2986,Artwork Title 944,289,6,2022,In Stock,2017-05-19,2056.38
2987,Artwork Title 416,372,6,2009,In Stock,2016-11-06,4635.48
2988,Artwork Title 1871,145,10,2003,In Stock,2018-06-15,3663.14
2989,Artwork Title 104,167,2,2018,In Stock,2018-03-30,2766.93
2990,Artwork Title 2184,271,5,2018,In Stock,2016-09-21,9961.67
